==PROF== Connected to process 15793 (/usr/bin/python3.12)
==PROF== Disconnected from process 15793
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"2","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","92.10"
"2","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","29.08"
"2","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_elapsed","%","5.86"
"2","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed.sum","inst","4078592"
"2","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","1835008"
"3","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","92.46"
"3","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","28.99"
"3","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_elapsed","%","5.86"
"3","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed.sum","inst","4078592"
"3","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","1835008"
"4","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","92.41"
"4","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","28.96"
"4","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_elapsed","%","5.83"
"4","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed.sum","inst","4078592"
"4","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","1835008"
"5","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","92.17"
"5","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","29.08"
"5","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_elapsed","%","5.86"
"5","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed.sum","inst","4078592"
"5","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","1835008"
"6","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","92.42"
"6","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","28.98"
"6","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_elapsed","%","5.82"
"6","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed.sum","inst","4078592"
"6","15793","python3.12","127.0.0.1","void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x64_32x4_nn_align8>(Params)","1","7","(128, 1, 1)","(8, 7, 1)","0","8.6","Command line profiler metrics","smsp__inst_executed_pipe_tensor.sum","inst","1835008"
